ID,ESTACION,MAGNITUD,PUNTO_MUESTREO,FECHA,VALOR
40_7_28079040_2013_12_23,40,7,28079040,2013-12-23T00:00:00Z,76
40_7_28079040_2013_12_24,40,7,28079040,2013-12-24T00:00:00Z,6
40_7_28079040_2013_12_25,40,7,28079040,2013-12-25T00:00:00Z,3
40_7_28079040_2013_12_26,40,7,28079040,2013-12-26T00:00:00Z,9
40_7_28079040_2013_12_27,40,7,28079040,2013-12-27T00:00:00Z,5
40_7_28079040_2013_12_28,40,7,28079040,2013-12-28T00:00:00Z,5
40_7_28079040_2013_12_29,40,7,28079040,2013-12-29T00:00:00Z,9
40_7_28079040_2013_12_30,40,7,28079040,2013-12-30T00:00:00Z,39
40_7_28079040_2013_12_31,40,7,28079040,2013-12-31T00:00:00Z,19
40_8_28079040_2013_1_1,40,8,28079040,2013-01-01T00:00:00Z,41
40_8_28079040_2013_1_2,40,8,28079040,2013-01-02T00:00:00Z,55
40_8_28079040_2013_1_3,40,8,28079040,2013-01-03T00:00:00Z,65
40_8_28079040_2013_1_4,40,8,28079040,2013-01-04T00:00:00Z,80
40_8_28079040_2013_1_5,40,8,28079040,2013-01-05T00:00:00Z,89
40_8_28079040_2013_1_6,40,8,28079040,2013-01-06T00:00:00Z,70
40_8_28079040_2013_1_7,40,8,28079040,2013-01-07T00:00:00Z,62
40_8_28079040_2013_1_8,40,8,28079040,2013-01-08T00:00:00Z,59
40_8_28079040_2013_1_9,40,8,28079040,2013-01-09T00:00:00Z,57
40_8_28079040_2013_1_10,40,8,28079040,2013-01-10T00:00:00Z,68
40_8_28079040_2013_1_11,40,8,28079040,2013-01-11T00:00:00Z,60
40_8_28079040_2013_1_12,40,8,28079040,2013-01-12T00:00:00Z,28
40_8_28079040_2013_1_13,40,8,28079040,2013-01-13T00:00:00Z,22
40_8_28079040_2013_1_14,40,8,28079040,2013-01-14T00:00:00Z,42
40_8_28079040_2013_1_15,40,8,28079040,2013-01-15T00:00:00Z,28
40_8_28079040_2013_1_16,40,8,28079040,2013-01-16T00:00:00Z,29
40_8_28079040_2013_1_17,40,8,28079040,2013-01-17T00:00:00Z,31
40_8_28079040_2013_1_18,40,8,28079040,2013-01-18T00:00:00Z,18
40_8_28079040_2013_1_19,40,8,28079040,2013-01-19T00:00:00Z,22
40_8_28079040_2013_1_20,40,8,28079040,2013-01-20T00:00:00Z,14
40_8_28079040_2013_1_21,40,8,28079040,2013-01-21T00:00:00Z,31
40_8_28079040_2013_1_22,40,8,28079040,2013-01-22T00:00:00Z,43
40_8_28079040_2013_1_23,40,8,28079040,2013-01-23T00:00:00Z,24
40_8_28079040_2013_1_24,40,8,28079040,2013-01-24T00:00:00Z,32
40_8_28079040_2013_1_25,40,8,28079040,2013-01-25T00:00:00Z,52
40_8_28079040_2013_1_26,40,8,28079040,2013-01-26T00:00:00Z,46
40_8_28079040_2013_1_27,40,8,28079040,2013-01-27T00:00:00Z,29
40_8_28079040_2013_1_28,40,8,28079040,2013-01-28T00:00:00Z,47
40_8_28079040_2013_1_29,40,8,28079040,2013-01-29T00:00:00Z,85
40_8_28079040_2013_1_30,40,8,28079040,2013-01-30T00:00:00Z,83
40_8_28079040_2013_1_31,40,8,28079040,2013-01-31T00:00:00Z,71
40_8_28079040_2013_2_1,40,8,28079040,2013-02-01T00:00:00Z,46
40_8_28079040_2013_2_2,40,8,28079040,2013-02-02T00:00:00Z,18
40_8_28079040_2013_2_3,40,8,28079040,2013-02-03T00:00:00Z,21
40_8_28079040_2013_2_4,40,8,28079040,2013-02-04T00:00:00Z,83
40_8_28079040_2013_2_5,40,8,28079040,2013-02-05T00:00:00Z,69
40_8_28079040_2013_2_6,40,8,28079040,2013-02-06T00:00:00Z,25
40_8_28079040_2013_2_7,40,8,28079040,2013-02-07T00:00:00Z,35
40_8_28079040_2013_2_8,40,8,28079040,2013-02-08T00:00:00Z,34
40_8_28079040_2013_2_9,40,8,28079040,2013-02-09T00:00:00Z,37
40_8_28079040_2013_2_10,40,8,28079040,2013-02-10T00:00:00Z,32
40_8_28079040_2013_2_11,40,8,28079040,2013-02-11T00:00:00Z,23
40_8_28079040_2013_2_12,40,8,28079040,2013-02-12T00:00:00Z,33
40_8_28079040_2013_2_13,40,8,28079040,2013-02-13T00:00:00Z,54
40_8_28079040_2013_2_14,40,8,28079040,2013-02-14T00:00:00Z,63
40_8_28079040_2013_2_15,40,8,28079040,2013-02-15T00:00:00Z,55
40_8_28079040_2013_2_16,40,8,28079040,2013-02-16T00:00:00Z,61
40_8_28079040_2013_2_17,40,8,28079040,2013-02-17T00:00:00Z,47
40_8_28079040_2013_2_18,40,8,28079040,2013-02-18T00:00:00Z,49
40_8_28079040_2013_2_19,40,8,28079040,2013-02-19T00:00:00Z,32
40_8_28079040_2013_2_20,40,8,28079040,2013-02-20T00:00:00Z,38
40_8_28079040_2013_2_21,40,8,28079040,2013-02-21T00:00:00Z,34
40_8_28079040_2013_2_22,40,8,28079040,2013-02-22T00:00:00Z,29
40_8_28079040_2013_2_23,40,8,28079040,2013-02-23T00:00:00Z,19
40_8_28079040_2013_2_24,40,8,28079040,2013-02-24T00:00:00Z,27
40_8_28079040_2013_2_25,40,8,28079040,2013-02-25T00:00:00Z,34
40_8_28079040_2013_2_26,40,8,28079040,2013-02-26T00:00:00Z,48
40_8_28079040_2013_2_27,40,8,28079040,2013-02-27T00:00:00Z,34
40_8_28079040_2013_2_28,40,8,28079040,2013-02-28T00:00:00Z,24
40_8_28079040_2013_3_1,40,8,28079040,2013-03-01T00:00:00Z,39
40_8_28079040_2013_3_2,40,8,28079040,2013-03-02T00:00:00Z,34
40_8_28079040_2013_3_3,40,8,28079040,2013-03-03T00:00:00Z,19
40_8_28079040_2013_3_4,40,8,28079040,2013-03-04T00:00:00Z,27
40_8_28079040_2013_3_5,40,8,28079040,2013-03-05T00:00:00Z,46
40_8_28079040_2013_3_6,40,8,28079040,2013-03-06T00:00:00Z,32
40_8_28079040_2013_3_7,40,8,28079040,2013-03-07T00:00:00Z,27
40_8_28079040_2013_3_8,40,8,28079040,2013-03-08T00:00:00Z,42
40_8_28079040_2013_3_9,40,8,28079040,2013-03-09T00:00:00Z,24
40_8_28079040_2013_3_10,40,8,28079040,2013-03-10T00:00:00Z,13
40_8_28079040_2013_3_11,40,8,28079040,2013-03-11T00:00:00Z,19
40_8_28079040_2013_3_12,40,8,28079040,2013-03-12T00:00:00Z,23
40_8_28079040_2013_3_13,40,8,28079040,2013-03-13T00:00:00Z,20
40_8_28079040_2013_3_14,40,8,28079040,2013-03-14T00:00:00Z,28
40_8_28079040_2013_3_15,40,8,28079040,2013-03-15T00:00:00Z,46
40_8_28079040_2013_3_16,40,8,28079040,2013-03-16T00:00:00Z,29
40_8_28079040_2013_3_17,40,8,28079040,2013-03-17T00:00:00Z,38
40_8_28079040_2013_3_18,40,8,28079040,2013-03-18T00:00:00Z,18
40_8_28079040_2013_3_19,40,8,28079040,2013-03-19T00:00:00Z,45
40_8_28079040_2013_3_20,40,8,28079040,2013-03-20T00:00:00Z,38
40_8_28079040_2013_3_21,40,8,28079040,2013-03-21T00:00:00Z,55
40_8_28079040_2013_3_22,40,8,28079040,2013-03-22T00:00:00Z,49
40_8_28079040_2013_3_23,40,8,28079040,2013-03-23T00:00:00Z,33
40_8_28079040_2013_3_24,40,8,28079040,2013-03-24T00:00:00Z,16
40_8_28079040_2013_3_25,40,8,28079040,2013-03-25T00:00:00Z,21
40_8_28079040_2013_3_26,40,8,28079040,2013-03-26T00:00:00Z,19
40_8_28079040_2013_3_27,40,8,28079040,2013-03-27T00:00:00Z,17
40_8_28079040_2013_3_28,40,8,28079040,2013-03-28T00:00:00Z,10
40_8_28079040_2013_3_29,40,8,28079040,2013-03-29T00:00:00Z,8
40_8_28079040_2013_3_30,40,8,28079040,2013-03-30T00:00:00Z,13
40_8_28079040_2013_3_31,40,8,28079040,2013-03-31T00:00:00Z,17
40_8_28079040_2013_4_1,40,8,28079040,2013-04-01T00:00:00Z,24
40_8_28079040_2013_4_2,40,8,28079040,2013-04-02T00:00:00Z,25
40_8_28079040_2013_4_3,40,8,28079040,2013-04-03T00:00:00Z,45
40_8_28079040_2013_4_4,40,8,28079040,2013-04-04T00:00:00Z,35
40_8_28079040_2013_4_5,40,8,28079040,2013-04-05T00:00:00Z,30
40_8_28079040_2013_4_6,40,8,28079040,2013-04-06T00:00:00Z,24
40_8_28079040_2013_4_7,40,8,28079040,2013-04-07T00:00:00Z,23
40_8_28079040_2013_4_8,40,8,28079040,2013-04-08T00:00:00Z,21
40_8_28079040_2013_4_9,40,8,28079040,2013-04-09T00:00:00Z,17
40_8_28079040_2013_4_10,40,8,28079040,2013-04-10T00:00:00Z,20
40_8_28079040_2013_4_11,40,8,28079040,2013-04-11T00:00:00Z,20
40_8_28079040_2013_4_12,40,8,28079040,2013-04-12T00:00:00Z,31
40_8_28079040_2013_4_13,40,8,28079040,2013-04-13T00:00:00Z,47
40_8_28079040_2013_4_14,40,8,28079040,2013-04-14T00:00:00Z,22
40_8_28079040_2013_4_15,40,8,28079040,2013-04-15T00:00:00Z,32
40_8_28079040_2013_4_16,40,8,28079040,2013-04-16T00:00:00Z,54
40_8_28079040_2013_4_17,40,8,28079040,2013-04-17T00:00:00Z,50
40_8_28079040_2013_4_18,40,8,28079040,2013-04-18T00:00:00Z,45
40_8_28079040_2013_4_19,40,8,28079040,2013-04-19T00:00:00Z,19
40_8_28079040_2013_4_20,40,8,28079040,2013-04-20T00:00:00Z,16
40_8_28079040_2013_4_21,40,8,28079040,2013-04-21T00:00:00Z,20
40_8_28079040_2013_4_22,40,8,28079040,2013-04-22T00:00:00Z,19
40_8_28079040_2013_4_23,40,8,28079040,2013-04-23T00:00:00Z,26
40_8_28079040_2013_4_24,40,8,28079040,2013-04-24T00:00:00Z,40
40_8_28079040_2013_4_25,40,8,28079040,2013-04-25T00:00:00Z,19
40_8_28079040_2013_4_26,40,8,28079040,2013-04-26T00:00:00Z,26
40_8_28079040_2013_4_27,40,8,28079040,2013-04-27T00:00:00Z,11
40_8_28079040_2013_4_28,40,8,28079040,2013-04-28T00:00:00Z,8
40_8_28079040_2013_4_29,40,8,28079040,2013-04-29T00:00:00Z,22
40_8_28079040_2013_4_30,40,8,28079040,2013-04-30T00:00:00Z,31
40_8_28079040_2013_5_1,40,8,28079040,2013-05-01T00:00:00Z,30
40_8_28079040_2013_5_2,40,8,28079040,2013-05-02T00:00:00Z,23
40_8_28079040_2013_5_3,40,8,28079040,2013-05-03T00:00:00Z,20
40_8_28079040_2013_5_4,40,8,28079040,2013-05-04T00:00:00Z,26
40_8_28079040_2013_5_5,40,8,28079040,2013-05-05T00:00:00Z,35
40_8_28079040_2013_5_6,40,8,28079040,2013-05-06T00:00:00Z,40
40_8_28079040_2013_5_7,40,8,28079040,2013-05-07T00:00:00Z,36
40_8_28079040_2013_5_8,40,8,28079040,2013-05-08T00:00:00Z,45
40_8_28079040_2013_5_9,40,8,28079040,2013-05-09T00:00:00Z,34
40_8_28079040_2013_5_10,40,8,28079040,2013-05-10T00:00:00Z,33
40_8_28079040_2013_5_11,40,8,28079040,2013-05-11T00:00:00Z,23
40_8_28079040_2013_5_12,40,8,28079040,2013-05-12T00:00:00Z,16
40_8_28079040_2013_5_13,40,8,28079040,2013-05-13T00:00:00Z,31
40_8_28079040_2013_5_14,40,8,28079040,2013-05-14T00:00:00Z,30
40_8_28079040_2013_5_15,40,8,28079040,2013-05-15T00:00:00Z,23
40_8_28079040_2013_5_16,40,8,28079040,2013-05-16T00:00:00Z,36
40_8_28079040_2013_5_17,40,8,28079040,2013-05-17T00:00:00Z,24
40_8_28079040_2013_5_18,40,8,28079040,2013-05-18T00:00:00Z,16
40_8_28079040_2013_5_19,40,8,28079040,2013-05-19T00:00:00Z,20
40_8_28079040_2013_5_20,40,8,28079040,2013-05-20T00:00:00Z,38
40_8_28079040_2013_5_21,40,8,28079040,2013-05-21T00:00:00Z,24
40_8_28079040_2013_5_22,40,8,28079040,2013-05-22T00:00:00Z,32
40_8_28079040_2013_5_23,40,8,28079040,2013-05-23T00:00:00Z,28
40_8_28079040_2013_5_24,40,8,28079040,2013-05-24T00:00:00Z,26
40_8_28079040_2013_5_25,40,8,28079040,2013-05-25T00:00:00Z,26
40_8_28079040_2013_5_26,40,8,28079040,2013-05-26T00:00:00Z,11
40_8_28079040_2013_5_27,40,8,28079040,2013-05-27T00:00:00Z,25
40_8_28079040_2013_5_28,40,8,28079040,2013-05-28T00:00:00Z,20
40_8_28079040_2013_5_29,40,8,28079040,2013-05-29T00:00:00Z,14
40_8_28079040_2013_5_30,40,8,28079040,2013-05-30T00:00:00Z,27
40_8_28079040_2013_5_31,40,8,28079040,2013-05-31T00:00:00Z,21
40_8_28079040_2013_6_1,40,8,28079040,2013-06-01T00:00:00Z,11
40_8_28079040_2013_6_2,40,8,28079040,2013-06-02T00:00:00Z,7
40_8_28079040_2013_6_3,40,8,28079040,2013-06-03T00:00:00Z,25
40_8_28079040_2013_6_4,40,8,28079040,2013-06-04T00:00:00Z,35
40_8_28079040_2013_6_5,40,8,28079040,2013-06-05T00:00:00Z,31
40_8_28079040_2013_6_6,40,8,28079040,2013-06-06T00:00:00Z,24
40_8_28079040_2013_6_7,40,8,28079040,2013-06-07T00:00:00Z,23
40_8_28079040_2013_6_8,40,8,28079040,2013-06-08T00:00:00Z,12
40_8_28079040_2013_6_9,40,8,28079040,2013-06-09T00:00:00Z,13
40_8_28079040_2013_6_10,40,8,28079040,2013-06-10T00:00:00Z,24
40_8_28079040_2013_6_11,40,8,28079040,2013-06-11T00:00:00Z,25
40_8_28079040_2013_6_12,40,8,28079040,2013-06-12T00:00:00Z,29
40_8_28079040_2013_6_13,40,8,28079040,2013-06-13T00:00:00Z,34
40_8_28079040_2013_6_14,40,8,28079040,2013-06-14T00:00:00Z,26
40_8_28079040_2013_6_15,40,8,28079040,2013-06-15T00:00:00Z,38
40_8_28079040_2013_6_16,40,8,28079040,2013-06-16T00:00:00Z,25
40_8_28079040_2013_6_17,40,8,28079040,2013-06-17T00:00:00Z,17
40_8_28079040_2013_6_18,40,8,28079040,2013-06-18T00:00:00Z,15
40_8_28079040_2013_6_19,40,8,28079040,2013-06-19T00:00:00Z,24
40_8_28079040_2013_6_20,40,8,28079040,2013-06-20T00:00:00Z,33
40_8_28079040_2013_6_21,40,8,28079040,2013-06-21T00:00:00Z,35
40_8_28079040_2013_6_22,40,8,28079040,2013-06-22T00:00:00Z,21
40_8_28079040_2013_6_23,40,8,28079040,2013-06-23T00:00:00Z,22
40_8_28079040_2013_6_24,40,8,28079040,2013-06-24T00:00:00Z,18
40_8_28079040_2013_6_25,40,8,28079040,2013-06-25T00:00:00Z,25
40_8_28079040_2013_6_26,40,8,28079040,2013-06-26T00:00:00Z,22
40_8_28079040_2013_6_27,40,8,28079040,2013-06-27T00:00:00Z,21
40_8_28079040_2013_6_28,40,8,28079040,2013-06-28T00:00:00Z,18
40_8_28079040_2013_6_29,40,8,28079040,2013-06-29T00:00:00Z,9
40_8_28079040_2013_6_30,40,8,28079040,2013-06-30T00:00:00Z,18
40_8_28079040_2013_7_1,40,8,28079040,2013-07-01T00:00:00Z,23
40_8_28079040_2013_7_2,40,8,28079040,2013-07-02T00:00:00Z,21
40_8_28079040_2013_7_3,40,8,28079040,2013-07-03T00:00:00Z,38
40_8_28079040_2013_7_4,40,8,28079040,2013-07-04T00:00:00Z,14
40_8_28079040_2013_7_5,40,8,28079040,2013-07-05T00:00:00Z,22
40_8_28079040_2013_7_6,40,8,28079040,2013-07-06T00:00:00Z,16
40_8_28079040_2013_7_7,40,8,28079040,2013-07-07T00:00:00Z,19
40_8_28079040_2013_7_8,40,8,28079040,2013-07-08T00:00:00Z,35
40_8_28079040_2013_7_9,40,8,28079040,2013-07-09T00:00:00Z,29
40_8_28079040_2013_7_10,40,8,28079040,2013-07-10T00:00:00Z,32
40_8_28079040_2013_7_16,40,8,28079040,2013-07-16T00:00:00Z,27
40_8_28079040_2013_7_17,40,8,28079040,2013-07-17T00:00:00Z,25
40_8_28079040_2013_7_18,40,8,28079040,2013-07-18T00:00:00Z,27
40_8_28079040_2013_7_19,40,8,28079040,2013-07-19T00:00:00Z,30
40_8_28079040_2013_7_20,40,8,28079040,2013-07-20T00:00:00Z,23
40_8_28079040_2013_7_21,40,8,28079040,2013-07-21T00:00:00Z,8
40_8_28079040_2013_7_23,40,8,28079040,2013-07-23T00:00:00Z,37
40_8_28079040_2013_7_24,40,8,28079040,2013-07-24T00:00:00Z,34
40_8_28079040_2013_7_25,40,8,28079040,2013-07-25T00:00:00Z,36
40_8_28079040_2013_7_26,40,8,28079040,2013-07-26T00:00:00Z,31
40_8_28079040_2013_7_27,40,8,28079040,2013-07-27T00:00:00Z,20
40_8_28079040_2013_7_28,40,8,28079040,2013-07-28T00:00:00Z,9
40_8_28079040_2013_7_29,40,8,28079040,2013-07-29T00:00:00Z,29
40_8_28079040_2013_7_30,40,8,28079040,2013-07-30T00:00:00Z,44
40_8_28079040_2013_7_31,40,8,28079040,2013-07-31T00:00:00Z,33
40_8_28079040_2013_8_1,40,8,28079040,2013-08-01T00:00:00Z,29
40_8_28079040_2013_8_2,40,8,28079040,2013-08-02T00:00:00Z,20
40_8_28079040_2013_8_3,40,8,28079040,2013-08-03T00:00:00Z,23
40_8_28079040_2013_8_4,40,8,28079040,2013-08-04T00:00:00Z,29
40_8_28079040_2013_8_5,40,8,28079040,2013-08-05T00:00:00Z,36
40_8_28079040_2013_8_6,40,8,28079040,2013-08-06T00:00:00Z,29
40_8_28079040_2013_8_7,40,8,28079040,2013-08-07T00:00:00Z,17
40_8_28079040_2013_8_8,40,8,28079040,2013-08-08T00:00:00Z,13
40_8_28079040_2013_8_9,40,8,28079040,2013-08-09T00:00:00Z,24
40_8_28079040_2013_8_10,40,8,28079040,2013-08-10T00:00:00Z,16
40_8_28079040_2013_8_11,40,8,28079040,2013-08-11T00:00:00Z,19
40_8_28079040_2013_8_12,40,8,28079040,2013-08-12T00:00:00Z,20
40_8_28079040_2013_8_13,40,8,28079040,2013-08-13T00:00:00Z,19
40_8_28079040_2013_8_14,40,8,28079040,2013-08-14T00:00:00Z,24
40_8_28079040_2013_8_15,40,8,28079040,2013-08-15T00:00:00Z,23
40_8_28079040_2013_8_16,40,8,28079040,2013-08-16T00:00:00Z,24
40_8_28079040_2013_8_17,40,8,28079040,2013-08-17T00:00:00Z,15
40_8_28079040_2013_8_18,40,8,28079040,2013-08-18T00:00:00Z,19
40_8_28079040_2013_8_19,40,8,28079040,2013-08-19T00:00:00Z,31
40_8_28079040_2013_8_20,40,8,28079040,2013-08-20T00:00:00Z,18
40_8_28079040_2013_8_21,40,8,28079040,2013-08-21T00:00:00Z,22
40_8_28079040_2013_8_22,40,8,28079040,2013-08-22T00:00:00Z,39
40_8_28079040_2013_8_23,40,8,28079040,2013-08-23T00:00:00Z,48
40_8_28079040_2013_8_24,40,8,28079040,2013-08-24T00:00:00Z,24
40_8_28079040_2013_8_25,40,8,28079040,2013-08-25T00:00:00Z,9
40_8_28079040_2013_8_26,40,8,28079040,2013-08-26T00:00:00Z,12
40_8_28079040_2013_8_27,40,8,28079040,2013-08-27T00:00:00Z,16
40_8_28079040_2013_8_28,40,8,28079040,2013-08-28T00:00:00Z,16
40_8_28079040_2013_8_29,40,8,28079040,2013-08-29T00:00:00Z,16
40_8_28079040_2013_8_30,40,8,28079040,2013-08-30T00:00:00Z,21
40_8_28079040_2013_8_31,40,8,28079040,2013-08-31T00:00:00Z,24
40_8_28079040_2013_9_1,40,8,28079040,2013-09-01T00:00:00Z,20
40_8_28079040_2013_9_2,40,8,28079040,2013-09-02T00:00:00Z,31
40_8_28079040_2013_9_3,40,8,28079040,2013-09-03T00:00:00Z,35
40_8_28079040_2013_9_4,40,8,28079040,2013-09-04T00:00:00Z,28
40_8_28079040_2013_9_5,40,8,28079040,2013-09-05T00:00:00Z,19
40_8_28079040_2013_9_6,40,8,28079040,2013-09-06T00:00:00Z,32
40_8_28079040_2013_9_7,40,8,28079040,2013-09-07T00:00:00Z,27
40_8_28079040_2013_9_8,40,8,28079040,2013-09-08T00:00:00Z,23
40_8_28079040_2013_9_9,40,8,28079040,2013-09-09T00:00:00Z,33
40_8_28079040_2013_9_10,40,8,28079040,2013-09-10T00:00:00Z,34
40_8_28079040_2013_9_11,40,8,28079040,2013-09-11T00:00:00Z,25
40_8_28079040_2013_9_12,40,8,28079040,2013-09-12T00:00:00Z,40
40_8_28079040_2013_9_13,40,8,28079040,2013-09-13T00:00:00Z,41
40_8_28079040_2013_9_14,40,8,28079040,2013-09-14T00:00:00Z,47
40_8_28079040_2013_9_15,40,8,28079040,2013-09-15T00:00:00Z,41
40_8_28079040_2013_9_16,40,8,28079040,2013-09-16T00:00:00Z,40
40_8_28079040_2013_9_17,40,8,28079040,2013-09-17T00:00:00Z,43
40_8_28079040_2013_9_18,40,8,28079040,2013-09-18T00:00:00Z,31
40_8_28079040_2013_9_19,40,8,28079040,2013-09-19T00:00:00Z,30
40_8_28079040_2013_9_20,40,8,28079040,2013-09-20T00:00:00Z,27
40_8_28079040_2013_9_21,40,8,28079040,2013-09-21T00:00:00Z,26
40_8_28079040_2013_9_22,40,8,28079040,2013-09-22T00:00:00Z,29
40_8_28079040_2013_9_23,40,8,28079040,2013-09-23T00:00:00Z,49
40_8_28079040_2013_9_24,40,8,28079040,2013-09-24T00:00:00Z,56
40_8_28079040_2013_9_25,40,8,28079040,2013-09-25T00:00:00Z,58
40_8_28079040_2013_9_26,40,8,28079040,2013-09-26T00:00:00Z,63
40_8_28079040_2013_9_27,40,8,28079040,2013-09-27T00:00:00Z,39
40_8_28079040_2013_9_28,40,8,28079040,2013-09-28T00:00:00Z,18
40_8_28079040_2013_9_29,40,8,28079040,2013-09-29T00:00:00Z,9
40_8_28079040_2013_9_30,40,8,28079040,2013-09-30T00:00:00Z,25
40_8_28079040_2013_10_1,40,8,28079040,2013-10-01T00:00:00Z,17
40_8_28079040_2013_10_2,40,8,28079040,2013-10-02T00:00:00Z,36
40_8_28079040_2013_10_3,40,8,28079040,2013-10-03T00:00:00Z,40
40_8_28079040_2013_10_4,40,8,28079040,2013-10-04T00:00:00Z,36
40_8_28079040_2013_10_5,40,8,28079040,2013-10-05T00:00:00Z,44
40_8_28079040_2013_10_6,40,8,28079040,2013-10-06T00:00:00Z,21
40_8_28079040_2013_10_7,40,8,28079040,2013-10-07T00:00:00Z,43
40_8_28079040_2013_10_8,40,8,28079040,2013-10-08T00:00:00Z,54
40_8_28079040_2013_10_9,40,8,28079040,2013-10-09T00:00:00Z,55
40_8_28079040_2013_10_10,40,8,28079040,2013-10-10T00:00:00Z,51
40_8_28079040_2013_10_11,40,8,28079040,2013-10-11T00:00:00Z,36
40_8_28079040_2013_10_12,40,8,28079040,2013-10-12T00:00:00Z,22
40_8_28079040_2013_10_13,40,8,28079040,2013-10-13T00:00:00Z,24
40_8_28079040_2013_10_14,40,8,28079040,2013-10-14T00:00:00Z,39
40_8_28079040_2013_10_15,40,8,28079040,2013-10-15T00:00:00Z,40
40_8_28079040_2013_10_16,40,8,28079040,2013-10-16T00:00:00Z,51
40_8_28079040_2013_10_17,40,8,28079040,2013-10-17T00:00:00Z,63
40_8_28079040_2013_10_18,40,8,28079040,2013-10-18T00:00:00Z,83
40_8_28079040_2013_10_19,40,8,28079040,2013-10-19T00:00:00Z,48
40_8_28079040_2013_10_20,40,8,28079040,2013-10-20T00:00:00Z,23
40_8_28079040_2013_10_21,40,8,28079040,2013-10-21T00:00:00Z,55
40_8_28079040_2013_10_22,40,8,28079040,2013-10-22T00:00:00Z,34
40_8_28079040_2013_10_23,40,8,28079040,2013-10-23T00:00:00Z,41
40_8_28079040_2013_10_24,40,8,28079040,2013-10-24T00:00:00Z,36
40_8_28079040_2013_10_25,40,8,28079040,2013-10-25T00:00:00Z,47
40_8_28079040_2013_10_26,40,8,28079040,2013-10-26T00:00:00Z,41
40_8_28079040_2013_10_27,40,8,28079040,2013-10-27T00:00:00Z,57
40_8_28079040_2013_10_28,40,8,28079040,2013-10-28T00:00:00Z,64
40_8_28079040_2013_10_29,40,8,28079040,2013-10-29T00:00:00Z,30
40_8_28079040_2013_10_30,40,8,28079040,2013-10-30T00:00:00Z,38
40_8_28079040_2013_10_31,40,8,28079040,2013-10-31T00:00:00Z,74
40_8_28079040_2013_11_1,40,8,28079040,2013-11-01T00:00:00Z,54
40_8_28079040_2013_11_2,40,8,28079040,2013-11-02T00:00:00Z,39
40_8_28079040_2013_11_3,40,8,28079040,2013-11-03T00:00:00Z,34
40_8_28079040_2013_11_4,40,8,28079040,2013-11-04T00:00:00Z,22
40_8_28079040_2013_11_5,40,8,28079040,2013-11-05T00:00:00Z,26
40_8_28079040_2013_11_6,40,8,28079040,2013-11-06T00:00:00Z,51
40_8_28079040_2013_11_7,40,8,28079040,2013-11-07T00:00:00Z,36
40_8_28079040_2013_11_8,40,8,28079040,2013-11-08T00:00:00Z,42
40_8_28079040_2013_11_9,40,8,28079040,2013-11-09T00:00:00Z,25
40_8_28079040_2013_11_10,40,8,28079040,2013-11-10T00:00:00Z,39
40_8_28079040_2013_11_11,40,8,28079040,2013-11-11T00:00:00Z,63
40_8_28079040_2013_11_12,40,8,28079040,2013-11-12T00:00:00Z,48
40_8_28079040_2013_11_13,40,8,28079040,2013-11-13T00:00:00Z,19
40_8_28079040_2013_11_14,40,8,28079040,2013-11-14T00:00:00Z,29
40_8_28079040_2013_11_15,40,8,28079040,2013-11-15T00:00:00Z,30
40_8_28079040_2013_11_16,40,8,28079040,2013-11-16T00:00:00Z,36
40_8_28079040_2013_11_17,40,8,28079040,2013-11-17T00:00:00Z,36
40_8_28079040_2013_11_18,40,8,28079040,2013-11-18T00:00:00Z,55
40_8_28079040_2013_11_19,40,8,28079040,2013-11-19T00:00:00Z,46
40_8_28079040_2013_11_20,40,8,28079040,2013-11-20T00:00:00Z,47
40_8_28079040_2013_11_21,40,8,28079040,2013-11-21T00:00:00Z,40
40_8_28079040_2013_11_22,40,8,28079040,2013-11-22T00:00:00Z,34
40_8_28079040_2013_11_23,40,8,28079040,2013-11-23T00:00:00Z,46
40_8_28079040_2013_11_24,40,8,28079040,2013-11-24T00:00:00Z,31
40_8_28079040_2013_11_25,40,8,28079040,2013-11-25T00:00:00Z,49
40_8_28079040_2013_11_26,40,8,28079040,2013-11-26T00:00:00Z,40
40_8_28079040_2013_11_27,40,8,28079040,2013-11-27T00:00:00Z,28
40_8_28079040_2013_11_28,40,8,28079040,2013-11-28T00:00:00Z,41
40_8_28079040_2013_11_29,40,8,28079040,2013-11-29T00:00:00Z,79
40_8_28079040_2013_11_30,40,8,28079040,2013-11-30T00:00:00Z,69
40_8_28079040_2013_12_1,40,8,28079040,2013-12-01T00:00:00Z,30
40_8_28079040_2013_12_2,40,8,28079040,2013-12-02T00:00:00Z,75
40_8_28079040_2013_12_3,40,8,28079040,2013-12-03T00:00:00Z,84
40_8_28079040_2013_12_4,40,8,28079040,2013-12-04T00:00:00Z,105
40_8_28079040_2013_12_5,40,8,28079040,2013-12-05T00:00:00Z,103
40_8_28079040_2013_12_6,40,8,28079040,2013-12-06T00:00:00Z,53
40_8_28079040_2013_12_7,40,8,28079040,2013-12-07T00:00:00Z,67
40_8_28079040_2013_12_8,40,8,28079040,2013-12-08T00:00:00Z,76
40_8_28079040_2013_12_9,40,8,28079040,2013-12-09T00:00:00Z,70
40_8_28079040_2013_12_10,40,8,28079040,2013-12-10T00:00:00Z,62
40_8_28079040_2013_12_11,40,8,28079040,2013-12-11T00:00:00Z,62
40_8_28079040_2013_12_12,40,8,28079040,2013-12-12T00:00:00Z,79
